listing_id,id,date,reviewer_id,reviewer_name,comments
2818,135250541,2017-03-04,3573745,Amy,Daniel was an amazing host! His apartment was really nice and clean. Love the neighborhood as well. 
2818,137042853,2017-03-13,42356044,Sophie,"Daniel was amazing. The whole trip was great! From offering us a drink (and nibbles!) upon arrival to sending travel tips for trains AFTER we'd left for the airport, and everything in between, he was the perfect host. I had some issues with the bike we rented from him (I'm very short!!!) and he had got his tools out and adjusted the bike for me before I had even woken up on day 2. Just brilliant. Also, the house was impeccably clean!! A lovely, friendly and very easy-to-talk to man. Thank you so much, Daniel :) "
2818,140174246,2017-03-28,68398465,Jeremiah,Daniel was an absolutely fantastic host. The first day he welcomed us in and provided information and suggestions on things to do around the city. I would highly recommend staying with Daniel for anyone traveling to Amsterdam.
2818,142774264,2017-04-09,32648031,April,"很幸运能在旺季订到Daniel家一周,超乎想象的好,安全､安静､整洁,房东热情得恰到好处,房间里有你可能用到的一切,有热水壶哟~暖气温度成迷,有的时候夜里没有会觉得冷,和房东说就好啦,不习惯光脚记得带双拖鞋｡沟通邮件里的很多信息都非常有用,省去很多自己找攻略的时间｡从国内去的话不用怕退订严格,荷兰签证很好办的,一天出签给了一年多次,放心订吧,再也找不到性价比这么好的房子了!位置不算偏,阿姆超级小,这要在北京还算二环以里呢……附近四个方向都有公交去到各个区｡Daniel实在太贴心啦,听说我要吃蘑菇还非常严肃地讲了注意事项,让我在家里试注意安全｡我自己带了小礼物去,走前还收到了回礼,大家也可以带点自己那里特产过去,他连凤爪都觉得好吃呢接受度可高了哈哈哈~"
2818,146461106,2017-04-23,82054823,Nicole,"Daniel is warm, welcoming and extremely helpful. He did everything he could before and after arrival to make sure we were comfortable. This included maps, and instructions along with things we could see and do and how to get there. I would recommend Daniel to anyone. "
2818,149245078,2017-05-03,25064576,Alex,"Everything is great, thank you, Daniel!"
2818,151714408,2017-05-14,105141578,Miguel,"Daniel is the perfect host! Very nice, is very flexible and thoughtful. Gives all the information that tou need to walk/ride around town! 
The house is in a quiet area but near the center. If i come back to Amesterdam i hope that daniel house is free!"
2818,152548893,2017-05-17,659272,Karlene,"Daniel warmly welcomed me and provided travel books, information a map  with locations of tourist spots and the number and type of transport to use. He kindly organised an ""e"" ticket for me and was very approachable to my needs and requests.
The apartment was very clean and I appreciated his welcoming note and vase of tulips. I felt comfortable  as a mature person travelling alone in this neighbourhood which is walking distance to restaurants, laundrettes and a supermarket. Daniel is great host. 
Karlene from Melbourne Australia"
2818,153178657,2017-05-20,18973112,Eléa,"Daniel is a great host and very arranging. Everything was really clean and the location is nice (very close to downtown by tramway or bus)
I definitely recommend it if you want to spend quality time in Amsterdam and have nice tips. "
2818,154152601,2017-05-23,110240282,Gonzalo,"Daniel es un excelente anfitrión, lo recomendamos totalmente. Cerca del bus y una zona muy tranquila. Te sentís como en casa."
2818,158529822,2017-06-07,64367573,Julio,"Daniel is an extremely pleasant person - an experienced traveller  himself. His room and service area (bathroom and toilets) are probably  the cleaner on thus planet- I really plan to indicate his name for the Nobel Prize, if the Sweddish Academy opens an airb&b competition... Serioysly now - we enjoyed his place a lot. The mattress of his bed is unbelievable - so confortable (I never trusted soft matresses- my back is very senstive). Riding a bike one can easily reach the central area within 20-30 min depending on your energy and wind factor. Thre is a nice park nearby (7 min). We had a fantastic spring wheather most if the time  (3/4 d) which obviously makes a difference. In two occasions we returned home at 1:15 am - it was safe and  fun.  If you are less lucky and must face cold  rain, the tram and bus are not too far, but you need a strong umbrella (Daniel will provide you if required). In summary - Enjoy his room because Amsterdam (with sun) is an urban paradise. Daniel is a privileged man..."
2818,160959292,2017-06-16,26702728,Yilong,"房主Daniel本人非常注意卫生,所以房间很干净,设备也很齐全｡
另外,房主对于安全非常重视,在房子里设置了警铃,不过,阿姆斯特丹这么安全,根本不需要这些东西嘛,哈哈"
2818,162082426,2017-06-19,127316896,Lakshmi,"Daniel's place is a little away from Centraal but is in a quiet and well connected locality. He's a very nice host and his place is absolutely and spotlessly clean (cleaner than hotels!). Like the previous travelers, we too, found the beds in the room to be supremely comfortable!
He was extremely meticulous and thorough and the directions he gave us to arrive at his house and also go about the city were very detailed and extremely helpful. 
The house is close to both bus and tram stops and the locality also seemed safe late at night. There are also a couple of restaurants and local bars around. 
We had a lovely stay. "
2818,164430072,2017-06-27,20308278,(Email hidden by Airbnb),"Un lugar agradable para sentirse como en casa. Daniel es muy atento y está pendiente de todo para que te encuentres a gusto. Aunque no esta en el centro está muy bien comunicado y el paseo desde la casa al centro es muy agradable. 
Es un barrio tranquilo. La casa es muy acogedora y nos sentimos muy cómodos.
Si volvemos a Amsterdam desde luego iremos a casa de Daniel."
2818,165201240,2017-06-30,95737694,Luca,Trop loin du centre par conséquent relativement compliqué d'accéder au centre ville
2818,174223009,2017-07-25,36507467,Keer,非常好!!!离火车站不远的坐22路公交车可以直达!而且房子超级干净 Daniel人也很棒 我们去羊角村一天他会让我们把行李放在家里寄存一天! 很安全 有报警器｡ 总之 去阿姆斯特丹就住这吧
2818,175990635,2017-07-30,138208744,Ayesha,"it's exactly how it's previewed online 
he is very welcoming 
helpful 
accommodating 
he provides great service
it is located by great restaurants bars shops cafes 
all in all me and my mom loved being here 
"
2818,178805066,2017-08-06,1424777,Ela,"ROOM: cozy and comfortable, a calming beautiful window view of a garden.
APARTMENT: beautiful interior & relaxing, feels like home!
NEIGHBORHOOD: quiet and pleasant, a bit away from the city center but you get to visit lots of cafe's and restaurant around aswell.
HOST: Daniel was very accomodating, has prepared everything you will need for your stay in the city, you get to have great and fun conversations with him, you will be for sure well taken care of! A great person, so far the best experience I had having a such a host! Thank you again!!!"
2818,180017980,2017-08-09,32092080,Thomas,Daniel was an incredible host and everything was exactly as described and pictured. Daniel went out of his way to make sure our stay at his apartment was amazing! Thanks so much! 
2818,182196295,2017-08-14,83310112,Jordi,"Ha sido una estancia genial. Daniel nos recibió con toda la amabilidad y la información necesaria para tener unas increibles vacaciones. Daniel es un chico muy atento y lo tiene todo impecable, así como se muestra dispuesto a ayudar en todo momento."
2818,189551597,2017-09-02,8726758,George,The house is beautiful and balanced. The room is nice and quiet. Grear stay with Daniel!
2818,193140695,2017-09-12,31861525,Ratneshwar,Good option for solo travellers. Quiet neighbourhood with many options to reach city centre. Very clean rooms and a helpful host.
2818,196217732,2017-09-22,45406846,Star,Daniel is the perfect Host. Such a lovely guy.  So helpful and knowledgeable about the city and how to get to everywhere you want to enjoy. Very Central and so easy to get around. Great recommendations for food and drink.  He has a spotless home and the room is very comfortable with everything you need. Super host indeed!
2818,197374091,2017-09-25,144767078,Katarzyna,"Daniel was the perfect host! When we arrived, he welcomed us and explained everything concerning the apartment and the area we lived in. His apartment is beautifully furnited, it was very clean, the beds were very comfortable. He gave us advice on sightseeing and restaurants. We very much enjoyed our stay there and would stay with him again anytime!"
2818,199899348,2017-10-03,48294868,Iris,"Daniel is super nice and helpful. His place is exactly the same as pictures, clean, neat and cozy. It's a bit away from city center, but I like its quiet and with bus u are convenient to go everywhere. If u are interested in his place please don't hesitate for booking :)"
2818,200953109,2017-10-07,16352805,Nikola,"Daniel as a host was absolutely outstanding and exceptional. Upon arrival, he gave us a quick  tour of his place and it was incredibly clean and provided us with everything we needed and more. In fact, he left us with great guides on Amsterdam and info on how to get where we wanted. Location wise, his place is great, as everything we wanted to get to was within walking distance and close to the heart of Amsterdam.

As a host, I can't commend him enough. Any time we had a question, Daniel was more than willing to go out of his way to provide us with information about Amsterdam and was a tremendous help! I send infinite thanks to him for his outstanding hospitality and for letting us stay near the heart of Amsterdam for an absolutely great price!!"
2818,202402676,2017-10-11,170840,Dan,"I've stayed in many AirBnB places, from the best to the worst, and I'm a host myself. I can honestly say that I've NEVER met a host who went so far out of his way to make sure we were well taken care of. Daniel knows his city and is happy to share his knowledge -- not in an overbearing way, but with a thoughtful, light touch."
2818,203945322,2017-10-16,33086171,Luisa,"Daniel is a perfect host: he is really kind, precise and accurate; he gave us a lot of useful information and he is always available to answer to guests' questions. Room is in a quiet district, well linked to the center with public transport."
2818,207127426,2017-10-28,998391,Fiona,"Daniel well deserves his rating as a superhost!  He is gracious, helpful, thoughtful and a pleasure to talk with.  His place was lovely, even more so in person than in photos.  It was located in a nice, quiet residential neighborhood in eastern part of Amsterdam.  A short walk from a number of restaurants and café.  Easy access to public transportation which will take you into central part of city in 15 minutes.  Our 4 nights stay here were delightful and will stay again in a heartbeat!"
2818,208356055,2017-11-01,135844724,Guillermo,Excelente anfitrión siempre dispuesto a ayudarnos durante nuestra estancia en Amsterdam
2818,231218944,2018-01-31,21979733,Gordon,A model host. A model apartment. Airbnb private rooms just don't get any better than this!
2818,242565939,2018-03-12,173501638,Shixian,Come and enjoy
2818,246324313,2018-03-25,156777916,Qiang,"荷兰的房价和物价普遍有点贵､尤其是接近市中心的｡但是Daniel是个特别认真可爱的房东,与他同住你不会任何的拘束,并且地理位置很不错:到市中心和火车站都有直达的公交｡而且房间布置和设施也都很贴心｡期间不小心发烧也得到Daniel热情的帮助｡非常感谢~"
2818,247980405,2018-03-30,24554860,Sidney,To me Daniel is the definition of Superhost.  His place is very well organized and spotlessly clean. The room is comfortable and has thoughtful amenities. Daniel gave me useful information both on practical things and on places to go. I can certainly recommend!
2818,250821352,2018-04-06,106747691,Heather,"Daniel was a great host! He gave us great tips for transportation and local shops and restaurants, and his place was very clean."
2818,251262997,2018-04-07,65825127,Tessa,"I had to cancel my trip to Amsterdam so unfortunately, I didn't get to stay with Daniel. I got very sick the day before I was due to go and couldn't leave home. I still wanted to tell the world that Daniel has been so gracious and kind in negotiating refunds under these extenuating circumstances. Thank you so much! I hope to rebook and stay with him later this year!"
2818,253771242,2018-04-15,159519256,Seth,"Great spot just outside downtown. Quiet, local, clean. Plenty of local cafes nearby to get breakfast lunch or dinner. Daniel is amazing host who I would highly recommend!"
2818,256699469,2018-04-23,106101577,Moira,"Hätte es einen Pool gehabt und ein Jacuzzi, dann wäre der Aufenthalt perfekt gewesen, aber auch so absolut lohnenswert, sehr aufmerksam und freundlich, ruhig, nahe Zentrum gelegen, einfach top !"
2818,257476898,2018-04-26,24554860,Sidney,"This was the second time that I was at Daniel's Airbnb. Just like the previous time everything was very well organized,  accurate, and spotlessly clean. It was again a very comfortable stay. Communication on check-in, practicalities, and such goes very easy.  And it is simply nice talking to Daniel. I hope to stay there again."
2818,260490702,2018-05-04,169551113,Dixie,We loved our stay with Daniel.  He was very welcoming and helpful.  Our room and bathroom were very clean and stylish. We definitely recommend it
2818,261310825,2018-05-06,181644093,Dhruv,Daniel is a spectacular host. Everything was planned out for us ahead of time and thoughtfully placed. Really enjoyed the stay.
2818,268543546,2018-05-25,24554860,Sidney,This will be your favourite Airbnb in Amsterdam
2818,269827240,2018-05-28,54346074,Syeda,"Daniel was a great host, he added little touches to make us feel welcome including detailed maps, guidebooks, coffee etc. He even cleaned our used mugs/cups! the room is perfect for one solo traveler or two, albeit a bit tight.

great if you’re looking for a place to sleep/shower and the neighborhood is SO cute and peaceful. "
2818,272089484,2018-06-03,182747240,Garima,Daniel's apartment is very accessible via tram and is close to javaplein where you can get some good breakfast and snacking options. Apartment was very clean and room had a lot of small amenities making things easier.He also had a hair dryer :). Daniel is a very warm person and gave us a lot of info on our checkin.
2818,280889700,2018-06-24,15387714,Michael,Daniel goes above and beyond a typical host to make sure you have everything you need to enjoy your stay. Easy access to public transportation and some nice restaurants in walking distance made this a perfect place to stay during my recent trip. 
2818,282839010,2018-06-28,191740514,David,Daniel's apartment is very pleasant and comfortable. It is Located not far from the center. Daniel helped us alot and gave some tips to make our visit great. Thank you Daniel!
2818,284153720,2018-07-01,189402300,Zachary,Daniel is a great host
2818,294024437,2018-07-21,38247916,Daniel,"A neat room in a downstairs home, with shower and bathroom in the hallway. Daniel makes it feel like a hotel room, and you get your own key to enter the house."
2818,297053687,2018-07-27,33989203,Gabriel,"Daniel is a wonderful host. He is very responsive and easy to talk to. The accommodation is out of the city center, which is both good and bad. A 15-minute tram ride will get you to the city center no problem, though. Daniel also makes it very easy to understand how to get around as well. It is clear Daniel has thought everything through when it comes to accommodations, and if you like a quieter, more residential neighborhood, I would suggest staying here. "
2818,306887941,2018-08-13,207303078,Jonas,"Getting in touch and check-in/-out very uncomplicated. Quiet neighborhood, close to tram and bus stations. Room and bathroom very clean. Daniel makes you feel at home and provides a lot of information you might be interested in as tourist and even looks stuff up for you in the internet. Would totally recommend. "
2818,314002828,2018-08-26,27415312,José,Daniel so nice and gave us many advices. We loved our stay in Daniel’s place. The location is in a very quiet area and very close from transportation.
2818,318648014,2018-09-04,72722202,Clare,Daniel's place was amazing .  His place is spotless and he provides so much information and nice touches.
2818,320173510,2018-09-08,151221256,Ryan,"A great host, and helpful about how to get around as well."
2818,327613019,2018-09-24,28820705,Troy,Daniel was an amazing host. Highly recommend staying with him.
2818,330818922,2018-10-01,85503590,Noah,Daniel went above and beyond with his hospitality and helpfulness. The place is meticulously crafted to fit almost any need a guest could have. Couldn't recommend Daniel and his place enough.
2818,334115781,2018-10-08,115002275,Karla,"We had a great stay in Daniel’s house. We enjoyed it so much and the situation was great. Daniel rent us two bikes and we enjoyed it. He was very friendli and showed us how to get to the city and gave us some books and printed some maps from Amsterdam. Thank you so much Daniel, we had a great trip in Amsterdam!"
2818,338700918,2018-10-20,7880798,Zeina,Nice place
2818,342656866,2018-10-29,138914196,Niamh,"Daniel is a great host and the place is incredibly clean and organised. Daniel can tell you the best ways to get around, there's quick buses to Amsterdam central all the time and a tram too. Great local restaurants and bars too. We had a fantastic time!"
2818,347940832,2018-11-12,224678257,Olivia,"Daniel was so welcoming. I came in a little later than I thought I was going to but Daniel was very understanding. He has so much information at your disposal, from tram lines and the stops you can get off to tons of information guides. I also had laundry I needed to get done and he was so helpful in getting it done. I would definitely recommend staying here."
2818,353508627,2018-11-28,216099941,Sam,Daniel could open a 5 star hotel. Our stay provided everything we needed to be comfortable and happy.
2818,364132623,2018-12-30,535440,Robin,"This is an outstanding place to stay. Everything is spotless but very comfortable. It’s in a quiet neighborhood outside of the bustling downtown, but a close 15 minutes by tram. Daniel went out of his way to be helpful with directions and things to do. He even sent me a note on our first day asking if we were having a good time. I highly recommend this AirBnB and would definitely stay here again."
2818,366076897,2019-01-02,160791963,Jim,Daniel’s place was great! The room was close to downtown and very clean. Daniel is kind and accommodating and gave us great recommendations and tips for our trip to Amsterdam. I highly recommend this location!
2818,427961078,2019-03-24,241296487,Naseem,Daniel was such a great host!  He made me feel very welcome. I found all his directions and local knowledge invaluable. He was very easy to contact before and during my stay and nothing was too much trouble :). The room was great! comfortable and convenient. Great location!
2818,429502659,2019-03-28,94583077,Jolene,"Daniel's living quarters is very clean and cosy! He is a thoughtful host who make sure guests are comfortable during their stay. We enjoyed our stay with Daniel, the apartment is located in a quiet neighbourhood with the centraal around 20mins away via bus/tram, highly recommend!"
2818,431984186,2019-04-02,223353351,Misty,Really love the style of Daniel’s place and everything is artistic!! He gave us many local tips and that’s super helpful!! Many thanks Daniel and love Amsterdam!
2818,437040976,2019-04-14,24675898,Elizabeth,"Daniel’s accommodations are good, located outside of the city in a quiet neighborhood. Public transportation is 5 minutes from the apartment, and it runs every 15 minutes into the city (bus 22 or train 14). The bedroom has two twin beds, with a small fridge and a closet. There are quite a few Amsterdam books in the bedroom as well. 
Overall was a good stay and we recommend this location to others that want to enjoy what Amsterdam has to offer."
2818,438662977,2019-04-17,128648334,Ladislav,"Daniel is an amazing host, he gave us plenty of great tips about how to get around Amsterdam. His apartment is in amazing location, very easily accessible by tram or bus, 15min from the Centraal Station. 
To say that the apartment was super clean is an understatement, we have very high standards but would give extra stars for cleanliness if I could."
2818,448600073,2019-05-05,130070151,Natalija,"Our stay at Daniel's place was amazing! It was so clean, comfortable and safe. Daniel provided a lot of assistance and checked in on us. Very communicative and friendly host."
2818,452549767,2019-05-13,43440293,Yolanda,"What a great experience! :) Daniel was a great host!. He gave us transport tips and all the info that is needed when we checked-in. The house was extremely clean and a nice cozy place!. 
Great attention to details. 
The house is located around 20min by bus from the center so it has a great location. I definetly recommend to choose this place if you go to Amsterdam!.

Thanks Daniel!!! :)"
2818,455840666,2019-05-20,178420718,Patrick,"Daniel is a lovely, helpful host and staying at his is easy and lovely."
2818,457397298,2019-05-24,98166018,Scott,I couldn't imagine staying with a better host. Daniel did an incredible job making sure we were comfortable. His thoughtfulness and care made our stay so much better than we expected!
2818,471406772,2019-06-17,82064994,Michelle,We had a great stay at Daniel’s place! He had so many helpful maps and tips for things to do and how to get around. The room and bathroom were incredibly clean (he cleaned the bathroom each day) and he did a load of laundry for us. Renting bikes from Daniel was very convenient and a great way to see the city. We would highly recommend Daniel- such a thoughtful and helpful host!!
2818,474577537,2019-06-23,199609327,Razvan,Daniel has been a wonderful host. The place is nice and clean. Daniel is very quick to respond to any queries.
2818,477377138,2019-06-28,8923210,Liz,"Daniel's place is really lovely, and he was an excellent host with good tips. I really appreciated him staying up for my late arrival, and he didn't make me feel uncomfortable creeping in at night or using the room to work. The folding table / desk in the room came in very useful! There are some lovely places to grab breakfast, dinner or a drink  just around the corner too :)  Cafe Chantilly is a must try."
2818,486731147,2019-07-13,16155483,Brian,I've stayed with a lot of hosts and Daniel stands out as probably the best organized and one of the most helpful. He had many useful tips to offer and guidebooks to borrow and was immediately and thoroughly responsive to questions. The room is exactly as it appears in the ad. The location in Zeeburg is great -- it's a cool neighborhood away from the hassle of the city center while still being only a short tram ride away. Highly recommended!
2818,489093562,2019-07-16,250234578,Marian,Above expectations.
2818,495480117,2019-07-26,220128053,Karen,"I highly recommend staying at Daniel's place.  He was a superb host, extremely helpful in navigating the city, recommendations of attractions in the area, comfortable beds, super clean.  He was very quick to respond to my messages regarding questions and gave wonderful suggestions and helpful tips.  I would stay with him again next time I visit Amsterdam.  He even messaged my husband and I the next day to find out how we slept the first night and if there was anything we needed.  Felt very comfortable and at ease while staying at his place.   I cannot say enough good things about Daniel's place and his helpfulness."
2818,497997495,2019-07-29,262880880,John,"Beautiful apartment, and Daniel was a very thoughtful and responsive host. Highly recommend!"
2818,503031131,2019-08-05,157035237,Ufuk,It was all good about Daniel’s place. Thank you for everything :)
2818,519210563,2019-08-28,62950521,Sébastien,"Very good stay, a pleasant place with comfy beds. Close to transportation. Daniel is very reactive and welcoming!"
2818,523206914,2019-09-03,275958549,Can,"The place is in a quiet spot, within minutes of cycling or public transport you can reach the city center. There are a lot of good restaurants near the place, so food is never a problem.
The park nearby is also beautiful and not crowded.
Daniel is a great host, who will help you with your trip.

I can only recommend this place"
2818,531398377,2019-09-17,95511875,Alfonso,"Daniel es un gran anfitrión. Cuida cada detalle, es muy atento de tus necesidades y tiene todo impecable."
2818,533248368,2019-09-21,245214095,Sophia,"Daniel went above and beyond to make us feel at home. Initially I wasn’t sure how I felt about the extra guest charge, but I am so so so glad we went with Daniel’s listing. He was responsive, attentive, and incredibly helpful. His home is centrally located in a beautiful, peaceful neighborhood. It was immaculate with lots of cute little touches to make you feel nice and comfortable. In addition he made the check in process super easy and had a ton of information and insight to offer about the area. I will be staying here again next time I’m in Amsterdam!"
2818,540841317,2019-10-04,271440120,Cristina,Daniel is an excellent host.  The room was very clean; was quick to answer inquiries via email and text and offered helpful tips for getting around the area.
2818,546829261,2019-10-14,61906534,Issac,"This place is very clean, safe and the facilities are excellent. I would recommend staying here as a couple or even two friends for a lovely experience."
2818,551527260,2019-10-20,156086800,Thomas,"The host was very polite, and also helped is with our last minute check in time change. He also was well prepared and supplied us with a heap of information about local infrastructure and sightseeing targets. The room was clean and tidy. Overall, a pleasent stay, would definitely recommend."
2818,553400085,2019-10-24,303383524,Beth,Really satisfied beyond my expectation
2818,561003838,2019-11-08,15428796,Jonathan,I stayed in Daniels place for a few nights in November. It's about 15 minutes bus ride from Amsterdam central and a five minute walk. The room is as described. Daniel was very helpful (but leaves you in peace if you want that too) and I would recommend his place if you are not looking for a place for yourself. Thanks!
2818,567000584,2019-11-21,47472820,Austin,"Daniel is a great host. There were small touches like a beautiful hand written calligraphic note and nice flowers in the room to make it feel more homey. He provided much information about the local area, which is a nice neighborhood with great food and cafe options and not too far from the heavy bustle of the touristy areas. The apartment space is shared with Daniel, but it was never a problem. The whole space is sparkling clean."
20168,28186,2010-03-02,70091,Justin,"The location of Sasha's B&B makes it ideal for short Amsterdam visits; everything you might want to see is walkable. 

We stayed in the smallest room of the building, which was o.k. for the one night we spent. Our room was neat and clean, as was the bathroom. If you travel with more luggage and want to stay longer, make sure to book a bigger room. Unfortunately, on the site it's not quite clear how to choose the room you'll be staying in.

"
20168,59572,2010-07-01,114288,Jennifer,"The room was much smaller than in the picture, was filled with Mosquitos and was very hot. However, the host was friendly and let us check in an hour early, as well as let us use another rooms shower when our room wasn't ready yet."
20168,3568844,2013-02-18,4701293,Enrique,"The place was much better than I thought. Very nice room and the host was very friendly. Actually I didn't make too much use of the room, just came back to collect my luggage. I guess that's Amsterdam, :-)."
20168,9889567,2014-01-17,10560656,Francesca,"La camera non era quella delle foto, ma nel complesso era molto carina ed accogliente con vista sulla strada principale.
Purtroppo il nostro problema più grande è che abbiamo avuto la visita di un piccolo topo di città sotto il letto una delle sere in camera. La pulizia era buona, e il propietario è stato premuroso e disponibile in piena notte per aiutarci a risolvere il problema. In ogni caso credo che sia giusto comunicarlo qui, se pur spero che l'episodio non si ripresenti più...
Il bagno e molto piccolo e non ha riscaldamento, in più la piccola finestra è sempre aperta quindi fare la doccia ci è rimasto un pò complicato perchè faceva davvero molto freddo.
La posizione è senz'altro ottima poichè permette di raggiungere ogni attrazione a piedi senza utilizzare i costosissimi trasporti pubblici. Coffee shop, ristoranti italiani e argentini, souvenir, cinema e casinò nelle vicinanze."
20168,15747292,2014-07-15,9308037,Anastasya,"Alex was a wonderful host, very nice. The room was cozy, great if you're just looking to spend a weekend in Amsterdam because the location is close to everything! "
20168,19257167,2014-09-09,14129314,Jake,The reservation was canceled 52 days before arrival. This is an automated posting.
20168,19764926,2014-09-17,4225980,Robert & Tina,The reservation was canceled 58 days before arrival. This is an automated posting.
20168,21003565,2014-10-09,14877752,Eliza,"My stay at Alex's apartment was everything I needed it to be! The room was in a great location, close enough to walk to all the main attractions. The room was fairly small however the bed and pillows were extremely comfortable. The only thing bad about the room was that it was situated on a main road and the traffic noise was very loud throughout the night. Other than that, had a pleasant stay. Thanks Alex! "
20168,22435251,2014-11-06,22375949,Eugenia,"Il soggiorno trascorso in questa stanza è stato delizioso, l'ambiente é piccolo ma ci si muove bene, il bagno è condiviso ma nella privacy e discrezione totale. Il proprietario ci ha dotato di tutto ciò di cui avevamo bisogno, asciugamani e lenzuola pulite, saponi, phon e tv in camera e sopratutto il wi-fi. È in pieno centro, a un passo da tutte le cose più importanti da vedere in città e per gli spostamenti ha la fermata del tram sotto casa. È il posto ideale per vivere un week-end romantico o con  amici ad Amsterdam! Lo consiglio a tutti per l' ottimo rapporto qualità-prezzo!!"
20168,23214498,2014-11-25,2683224,Andreia,"The room is really cosy and just in the middle of everything. Loved the location. Good shower and comfortable bed. Alex told us everything we needed to know when we arrived. Thank you for an excellent stay, Alex. We loved Amsterdam!"
20168,24494592,2014-12-29,24684928,Louise,"Really good room, just on the top of a small breakfast restaurant ! Perfectly located, just next to the Foam - we went there at the opening - and the flower market... Alex left guides for us and really welcoming. Thank you !"
20168,24964784,2015-01-04,10291565,Veronica,"The room is nice and in a very centric neighborhood. The bathroom is small but clean and functional. The room is really cosy and just in the middle of everything. Loved the location. Alex told us everything we needed to know when we arrived. Thank you for an excellent stay, Alex."
20168,25266085,2015-01-11,13073874,Coline,"The room is nice and in a very centric neighborhood. The bathroom is small but clean and functional. However this is not an ""airbnb"" sharing experience, we only saw Alex for 5 minutes when checked in so it's more of a hotel than a local house. Anyway we had a nice time there and can not complain aboout the service. Thanks Alex."
20168,25382686,2015-01-14,22619846,Rebeca,"Alugar um quarto com o Alex foi uma ótima experiência. 
O local é muito perto do centro de Amsterdam e de todas as outras coisas necessárias. 
Alex nos recebeu no horário combinado, nos mostrou o quarto, explicou tudo o que era necessário e nos deu um mapa da cidade.
Se voltar em Amsterdam, com certeza ficarei novamente em um dos quartos do Alex. "
20168,25593387,2015-01-20,23588641,Martin,"Awesome location in Amsterdam's city centre. Walking distance from every location, we did not use the tram in our whole stay.

The room is very comfortable and though it is in the city centre, at night you hear almost nothing from the outside."
20168,26335529,2015-02-09,19308683,Joshua,"The place is at a good location, near to the center.  The room was nice and quiet.  It has sturdy, hardwood floors, two locks for entry.  One lock is the main entrance, the other is for the room.  You get a key for both locks.

Two power strips for charging and other electrical needs.  Hangers and shelves to keep your clothes nice.  Flat screen monitor with remote control for entertainment.

The bed was very comfortable and kept me very warm through the cold night.

I would definitely stay here again.
"
20168,26632591,2015-02-16,16469411,Pascal,"Alex is a kind man who described us everything and gave us some tips.The room is in a great spot of Amsterdam with many bars and restaurants around. We assumed a nice, comfortable and clean room and our expectations have been fulfilled! The only negative point: The café at the ground floor started playing music at 6.30 in the morning. "
20168,26794841,2015-02-19,710151,Kelly,"I'd recommend this place! Great location, great price. The room was clean and in a central location. Also very close to the tram that takes you to Central Station. 

There are small/steep stairs up to the room. This was not a problem for us, but good to know for other travelers! 

The bathroom is connected to the room, but is not heated. Once you turn the hot water on, you are fine (but something to keep in mind for traveling during the winter). "
20168,27398306,2015-03-03,14208608,Flore,"The place was very close to the center, accessible by foot, we really enjoyed this proximity! It was clean and the bed was good. The bathroom was a little cold but during winter it's not that surprising. The breakfast place in the same building was perfect. It's pretty much like a hotel room. "
20168,27802184,2015-03-12,27577493,Anthony,"Unfortunately I was not met at the place when I arrived and started to get a bit worried. The receptionist in the hotel next door fortunately found his phone number and he explained that he had to go to hospital at short notice and a friend would let me in soon which he did.

But a comfy night after I asked for the heating to be put on,which seemed to be missing the second night.(Which came on early next morning)"
20168,27850829,2015-03-13,27906591,Julien,"Bien placé, propre et hôte accueillant. A recommander!"
20168,28166372,2015-03-19,13328278,Lee,"Happy with the room, it was nice. Would stay there again no problem. "
20168,28396007,2015-03-23,15192503,Natalie,"Vor Ort unkompliziert und der Beschreibung entsprechend,
Zuvor der Mailkontakt etwas anstrengend, um die genaue Adresse zu bekommen. Stellte aber als unbegründet heraus."
20168,28519952,2015-03-25,27227665,Peter,"Alex was welcomed,room was clean 
great location "
20168,28561822,2015-03-26,27278901,Amélie,"Belle chambre, dans le centre ville, hôte accueillant, que demander de plus ?"
20168,29609526,2015-04-10,12394887,Eva & Ralf,"We stayed here for two nights, everything is clean and tidy. Alex is a nice guy, we found a city map and the explanations were ok. I'd recommend this place"
20168,30357614,2015-04-20,30947871,Jingyao,"very nice and cozy place,very clean. and near the tram station and the central"
20168,30387835,2015-04-21,16740497,Daniela,"Bella camera con bagno privato al secondo piano di questo palazzo classico di Amsterdam, vicinissima al mercato dei fiori. Alex è stato un pochino insistente per sapere l'ora esatta del check-in, e purtroppo noi abbiamo ritardato di un paio d'ora sulle nostre tabelle di marcia, avvisandolo ma sentendoci quasi sgridati. Consigliato, ma occhio ad avvisarlo sull'ora d'arrivo!"
20168,31770637,2015-05-10,6348846,Kathrin,"Alex met us at the expected time in the Apartment and gave us good directions and also Nice recommendations for Dinner. The  Studio is centrally located, Attraktions in walking distance, very clean and quiet although the Tram stops in front of the House. The bathroom is a bit small, but okay. We enjoyed our stay and will come back."
20168,32061758,2015-05-13,29398731,Matias,"Great place, great location to stay . "
20168,32117388,2015-05-14,30292985,Hanne,"Alex was very friendly. The room was super clean and decent. Great location, everything is nearby and you don't need public transport."
